Data_venda;codigo do produto;id interno;Produto;Departamento;unidades;valor unitario
05/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
05/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;49,3
06/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
07/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
07/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
08/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;53,9
08/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
08/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
08/09/2021;1033;5636,5;Sapatênis marrom;Masculino;4;53,9
08/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
09/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
09/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;53,9
09/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
09/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
10/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
10/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
12/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;49,3
14/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
15/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
17/09/2021;1033;5636,5;Sapatênis marrom;Masculino;4;49,3
17/09/2021;1033;5636,5;Sapatênis marrom;Masculino;4;53,9
18/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
19/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;49,3
19/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
19/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;59,65
20/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
21/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
21/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
21/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
21/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
21/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
22/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;49,3
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;49,3
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;4;49,3
23/09/2021;1033;5636,5;Sapatênis marrom;Masculino;4;53,9
24/09/2021;1033;5636,5;Sapatênis marrom;Masculino;1;59,65
24/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;49,3
24/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
25/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
25/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;49,3
25/09/2021;1033;5636,5;Sapatênis marrom;Masculino;3;53,9
25/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;59,65
26/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;49,3
27/09/2021;1033;5636,5;Sapatênis marrom;Masculino;2;53,9
03/08/2020;1033;5635,5;Sapatênis marrom;Masculino;2;59,65
03/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
03/08/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
03/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
03/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
03/08/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
03/08/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
04/08/2021;1034;5640;Sapatilha branca;Feminino;4;24,65
05/08/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
06/08/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
06/08/2021;1034;5640;Sapatilha branca;Feminino;4;24,65
06/08/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
07/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
07/08/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
07/08/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
07/08/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
07/08/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
07/08/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
08/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
08/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
08/08/2021;1034;5640;Sapatilha branca;Feminino;4;26,95
09/08/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
09/08/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
09/08/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
09/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
10/08/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
15/08/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
17/08/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
17/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
18/08/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
20/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
20/08/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
20/08/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
20/08/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
21/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
21/08/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
22/08/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
23/08/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
23/08/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
23/08/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
23/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
24/08/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
24/08/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
25/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
25/08/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
26/08/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
27/08/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
27/08/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
03/09/2021;1034;5640;Sapatilha branca;Feminino;4;29,825
04/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
05/09/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
05/09/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
06/09/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
06/09/2021;1034;5640;Sapatilha branca;Feminino;4;26,95
06/09/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
06/09/2021;1034;5640;Sapatilha branca;Feminino;4;24,65
06/09/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
07/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
07/09/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
07/09/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
07/09/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
07/09/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
07/09/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
08/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
08/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
08/09/2021;1034;5640;Sapatilha branca;Feminino;4;26,95
09/09/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
09/09/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
09/09/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
09/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
10/09/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
15/09/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
17/09/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
17/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
18/09/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
20/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
20/09/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
20/09/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
20/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
21/09/2021;1034;5640;Sapatilha branca;Feminino;1;24,65
21/09/2021;1034;5640;Sapatilha branca;Feminino;2;26,95
22/09/2021;1034;5640;Sapatilha branca;Feminino;2;29,825
22/09/2021;1034;5640;Sapatilha branca;Feminino;2;24,65
23/09/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
23/09/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
23/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
24/09/2021;1034;5640;Sapatilha branca;Feminino;3;26,95
24/09/2021;1034;5640;Sapatilha branca;Feminino;3;29,825
25/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
25/09/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
26/09/2021;1034;5640;Sapatilha branca;Feminino;1;29,825
27/09/2021;1034;5640;Sapatilha branca;Feminino;3;24,65
27/09/2021;1034;5640;Sapatilha branca;Feminino;1;26,95
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
03/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
04/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
05/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
05/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
06/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
06/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
08/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
08/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
08/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
08/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
08/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
09/08/2021;1035;5643,5;Sapatilha preto;Feminino;4;41,755
09/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
09/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
09/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
09/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
10/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
10/08/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
15/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
17/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
17/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
19/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
20/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
20/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
20/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
20/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
21/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
21/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
22/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
23/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
23/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
23/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
23/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
24/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
24/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
25/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
25/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
27/08/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
27/08/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
03/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
04/09/2021;1035;5643,5;Sapatilha preto;Feminino;4;37,73
05/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
06/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
06/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
06/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
06/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
07/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
08/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;34,51
08/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
08/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
08/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
08/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
09/09/2021;1035;5643,5;Sapatilha preto;Feminino;4;41,755
09/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
09/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
09/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
09/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
10/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;37,73
10/09/2021;1035;5643,5;Sapatilha preto;Feminino;3;41,755
15/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
17/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
17/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
19/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
20/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
20/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
20/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
20/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
21/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
22/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
22/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;37,73
23/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
23/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
23/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
24/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;41,755
24/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;34,51
25/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
25/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;41,755
27/09/2021;1035;5643,5;Sapatilha preto;Feminino;1;34,51
27/09/2021;1035;5643,5;Sapatilha preto;Feminino;2;37,73
03/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
03/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
03/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
03/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
03/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
04/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
04/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
05/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
05/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
06/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
06/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
07/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
08/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
08/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
08/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
08/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
08/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
09/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;29,58
09/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
09/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
09/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
09/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
10/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
10/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
15/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
17/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
17/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
19/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
20/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
20/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;29,58
20/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;32,34
20/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
21/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
21/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
23/08/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
23/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
23/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
24/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
25/08/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
27/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
28/08/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
03/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
04/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;32,34
05/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
06/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
06/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
06/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
07/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
08/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
08/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
08/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
08/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
08/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
09/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
09/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
09/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;32,34
09/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
09/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;29,58
10/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
10/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
15/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
17/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;32,34
17/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
19/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
20/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;32,34
20/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;35,79
20/09/2021;1036;5647;Sapatilha vermelha;Feminino;3;29,58
20/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
21/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
22/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
22/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
23/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;35,79
23/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
24/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
25/09/2021;1036;5647;Sapatilha vermelha;Feminino;2;35,79
27/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;29,58
28/09/2021;1036;5647;Sapatilha vermelha;Feminino;1;32,34
03/08/2021;1037;5650,5;Sapato led;Infantil;3;59,65
03/08/2021;1037;5650,5;Sapato led;Infantil;2;49,3
03/08/2021;1037;5650,5;Sapato led;Infantil;3;53,9
03/08/2021;1037;5650,5;Sapato led;Infantil;2;59,65
03/08/2021;1037;5650,5;Sapato led;Infantil;1;49,3
04/08/2021;1037;5650,5;Sapato led;Infantil;1;53,9
07/08/2021;1037;5650,5;Sapato led;Infantil;2;59,65
07/08/2021;1037;5650,5;Sapato led;Infantil;2;49,3
07/08/2021;1037;5650,5;Sapato led;Infantil;1;53,9
08/08/2021;1037;5650,5;Sapato led;Infantil;2;59,65
09/08/2021;1037;5650,5;Sapato led;Infantil;1;49,3
09/08/2021;1037;5650,5;Sapato led;Infantil;2;53,9
09/08/2021;1037;5650,5;Sapato led;Infantil;2;59,65
10/08/2021;1037;5650,5;Sapato led;Infantil;1;49,3
15/08/2021;1037;5650,5;Sapato led;Infantil;2;53,9
17/08/2021;1037;5650,5;Sapato led;Infantil;1;59,65
17/08/2021;1037;5650,5;Sapato led;Infantil;2;49,3
19/08/2021;1037;5650,5;Sapato led;Infantil;1;53,9
20/08/2021;1037;5650,5;Sapato led;Infantil;1;59,65
20/08/2021;1037;5650,5;Sapato led;Infantil;2;49,3
20/08/2021;1037;5650,5;Sapato led;Infantil;2;53,9
20/08/2021;1037;5650,5;Sapato led;Infantil;2;59,65
21/08/2021;1037;5650,5;Sapato led;Infantil;1;49,3
22/08/2021;1037;5650,5;Sapato led;Infantil;1;53,9
23/08/2021;1037;5650,5;Sapato led;Infantil;1;59,65
23/08/2021;1037;5650,5;Sapato led;Infantil;3;49,3
23/08/2021;1037;5650,5;Sapato led;Infantil;3;53,9
24/08/2021;1037;5650,5;Sapato led;Infantil;1;59,65
26/08/2021;1037;5650,5;Sapato led;Infantil;1;49,3
27/08/2021;1037;5650,5;Sapato led;Infantil;1;53,9
28/08/2021;1037;5650,5;Sapato led;Infantil;1;59,65
04/09/2021;1037;5650,5;Sapato led;Infantil;2;49,3
05/09/2021;1037;5650,5;Sapato led;Infantil;1;53,9
06/09/2021;1037;5650,5;Sapato led;Infantil;1;59,65
07/09/2021;1037;5650,5;Sapato led;Infantil;2;49,3
07/09/2021;1037;5650,5;Sapato led;Infantil;2;53,9
07/09/2021;1037;5650,5;Sapato led;Infantil;1;59,65
08/09/2021;1037;5650,5;Sapato led;Infantil;2;49,3
09/09/2021;1037;5650,5;Sapato led;Infantil;1;53,9
09/09/2021;1037;5650,5;Sapato led;Infantil;2;59,65
09/09/2021;1037;5650,5;Sapato led;Infantil;2;49,3
10/09/2021;1037;5650,5;Sapato led;Infantil;1;53,9
15/09/2021;1037;5650,5;Sapato led;Infantil;2;59,65
17/09/2021;1037;5650,5;Sapato led;Infantil;1;49,3
17/09/2021;1037;5650,5;Sapato led;Infantil;2;53,9
19/09/2021;1037;5650,5;Sapato led;Infantil;1;59,65
20/09/2021;1037;5650,5;Sapato led;Infantil;1;49,3
20/09/2021;1037;5650,5;Sapato led;Infantil;2;53,9
20/09/2021;1037;5650,5;Sapato led;Infantil;2;59,65
20/09/2021;1037;5650,5;Sapato led;Infantil;2;49,3
21/09/2021;1037;5650,5;Sapato led;Infantil;1;53,9
22/09/2021;1037;5650,5;Sapato led;Infantil;1;59,65
22/09/2021;1037;5650,5;Sapato led;Infantil;1;49,3
23/09/2021;1037;5650,5;Sapato led;Infantil;3;53,9
23/09/2021;1037;5650,5;Sapato led;Infantil;3;59,65
24/09/2021;1037;5650,5;Sapato led;Infantil;1;49,3
26/09/2021;1037;5650,5;Sapato led;Infantil;1;53,9
27/09/2021;1037;5650,5;Sapato led;Infantil;1;59,65
28/09/2021;1037;5650,5;Sapato led;Infantil;1;49,3
03/08/2021;1038;5654;Sapato social azul;Masculino;1;48,51
04/08/2021;1038;5654;Sapato social azul;Masculino;1;53,685
04/08/2021;1038;5654;Sapato social azul;Masculino;1;44,37
04/08/2021;1038;5654;Sapato social azul;Masculino;2;48,51
04/08/2021;1038;5654;Sapato social azul;Masculino;1;53,685
07/08/2021;1038;5654;Sapato social azul;Masculino;1;44,37
07/08/2021;1038;5654;Sapato social azul;Masculino;1;48,51
07/08/2021;1038;5654;Sapato social azul;Masculino;3;53,685
08/08/2021;1038;5654;Sapato social azul;Masculino;3;44,37
09/08/2021;1038;5654;Sapato social azul;Masculino;3;48,51
09/08/2021;1038;5654;Sapato social azul;Masculino;3;53,685
10/08/2021;1038;5654;Sapato social azul;Masculino;1;44,37
15/08/2021;1038;5654;Sapato social azul;Masculino;1;48,51
17/08/2021;1038;5654;Sapato social azul;Masculino;2;53,685
17/08/2021;1038;5654;Sapato social azul;Masculino;3;44,37
20/08/2021;1038;5654;Sapato social azul;Masculino;1;48,51
20/08/2021;1038;5654;Sapato social azul;Masculino;1;53,685
